,holiday,workingday,temp,atemp,humidity,windspeed,count,weekdaydata,weather_1.0,weather_2.0,season_1.0,season_2.0,season_3.0,day_of_week_0.0,day_of_week_1.0,day_of_week_2.0,day_of_week_3.0,day_of_week_4.0,day_of_week_5.0,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0
278,0.0,0.0,-1.1631100421779257,-1.0617073578101561,-0.14608345965125405,-1.2148503006039515,3614.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.0,1.0,-1.7885279970923498,-1.6658766450912363,0.37421022230245127,-0.98410016208566,431.0,False,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
280,0.0,0.0,1.0705255110878749,0.9521902664601112,0.6910408425951655,0.19996732061133568,6299.0,True,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
281,0.0,0.0,-1.0737646200472937,-1.0617073578101561,-1.2310384115777275,0.8953107644990683,1589.0,True,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282,0.0,0.0,0.35576213404281865,0.34802097917903096,-1.0704082100483439,-0.865286974555692,7429.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,0.0,1.0,0.8024892446959787,0.8514953852465978,0.252129594891515,-0.7221896802801414,6855.0,False,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
284,0.0,1.0,-1.1631100421779257,-1.0617073578101561,0.10969987090013927,-1.691739032651946,5668.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
285,0.0,0.0,1.338561777479771,1.3549697913141647,0.586400304814363,-0.3088741834703203,6031.0,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
286,0.0,1.0,-0.8057283536553975,-0.6589278329561027,-0.36990259392853936,-0.6744138955354105,5459.0,False,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
287,0.0,1.0,-1.6098371528310857,-1.565181763877723,1.9350982441994218,-1.0240922515629909,2432.0,False,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
288,0.0,0.0,-0.7163829315247655,-0.6589278329561027,-0.7427159019339831,1.019555923274759,2417.0,True,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289,0.0,1.0,0.7131438225653467,0.6501056228195711,-1.8174300332296407,2.0041869840464517,7442.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290,0.0,0.0,-0.44834666513286947,-0.45753807052907597,0.29572981896684936,-0.23729997411491813,6041.0,True,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
291,0.0,1.0,0.26641671191218663,0.34802097917903096,-0.4454739903138355,0.581381169822749,7538.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
292,0.0,1.0,-0.6270375093941335,-0.6589278329561027,-0.8407850139421507,1.9803757783269669,4916.0,False,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
293,0.0,1.0,0.26641671191218663,0.34802097917903096,-0.6780061933703344,0.31111184285322474,7591.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
294,0.0,1.0,0.26641671191218663,0.34802097917903096,0.5137309393435212,1.3446178637276063,5875.0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
295,0.0,1.0,0.7131438225653467,0.44871586039254435,1.8711489235436471,-0.8014836793588765,4795.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
296,0.0,1.0,1.874634310263563,1.959139078595245,-0.6373149762453063,-0.2133865195249259,3846.0,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
297,0.0,0.0,-0.35900124300223746,-0.35684318931556264,-1.2244669858050932,1.1616435099540459,3717.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,1.0,0.0,1.1598709332185069,1.2542749101006514,0.29572981896684936,0.07269303904685438,6043.0,False,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
299,0.0,1.0,-0.7163829315247655,-0.6589278329561027,1.252025741673899,-0.02257734604871125,2933.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
300,0.0,1.0,0.35576213404281865,0.34802097917903096,1.004962455937571,-0.20561560536633905,5099.0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,0.0,1.0,-0.26965582087160544,-0.25614830810204925,2.065898916425425,-0.6902369082464797,1817.0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
302,0.0,0.0,-1.9672188413536138,-2.06865616994529,-0.6838242072709468,0.9709877097835928,959.0,True,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,0.0,0.0,-1.2524554643085577,-1.3637920014506963,-2.250523267032678,0.629041924588159,3243.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
304,0.0,0.0,0.5344529783040827,0.5494107416060577,0.8073034561054883,-0.5473568928207581,4660.0,True,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,0.0,1.0,-1.3418008864391897,-1.4644868826642097,-2.3138377684259157,0.27313916856842113,2028.0,False,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
306,0.0,1.0,-1.0737646200472937,-1.1624022390236697,0.9264820526019691,1.4399521543672391,3214.0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307,0.0,1.0,0.35576213404281865,0.44871586039254435,-0.7710246554216151,-0.6903902815522415,7639.0,False,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
308,0.0,1.0,1.1598709332185069,1.153580028887138,0.8625327319461963,0.08073235649052356,4576.0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
309,0.0,1.0,1.427907199610403,1.5563595537411914,0.060288608960043746,0.3189977869911325,7175.0,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
310,0.0,1.0,1.427907199610403,1.5563595537411914,0.0777286985901775,-0.34057133332771283,6830.0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,0.0,1.0,-1.0737646200472937,-1.1624022390236697,-0.7477665518908694,-0.15768644731584644,4151.0,False,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
312,0.0,1.0,-1.0737646200472937,-1.0617073578101561,1.3365892482724901,0.2834279611632602,1096.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313,0.0,0.0,0.6237984004347147,0.6501056228195711,0.8567216940814341,-0.4836558464944498,6883.0,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314,0.0,0.0,0.8918346668266107,0.7508005040330845,0.8363725975009957,-0.47578268346535585,5345.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315,0.0,1.0,-0.35900124300223746,-0.35684318931556264,-1.5732687784077681,-0.4519714777458711,6398.0,False,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
316,0.0,0.0,-1.1631100421779257,-1.1624022390236697,-0.6373149762453063,-0.006767114446455583,1011.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0.0,1.0,0.8024892446959787,0.7508005040330845,0.40681621387494915,-1.3026565181524536,4713.0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
318,0.0,1.0,-0.0909649766103414,-0.0547585456750225,0.531171028973655,0.1919791276029204,4456.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
319,0.0,1.0,1.338561777479771,1.3549697913141647,0.0021573022048828336,-0.594966523150914,4648.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,0.0,0.0,0.17707128978155465,0.2473260979655176,0.6532516563845913,-1.628101891869705,5511.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
321,0.0,1.0,-0.8950737757860295,-0.8603175953831295,0.9468241731465603,-1.5009809836109853,4075.0,False,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
322,0.0,1.0,0.6237984004347147,0.6501056228195711,0.9817043524068277,-1.1353901471106416,5260.0,False,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
323,0.0,1.0,1.338561777479771,1.455664672527678,0.14167801924595233,-0.7857756966271283,7013.0,False,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
324,0.0,1.0,0.17707128978155465,0.2473260979655176,-1.0093678963428756,-0.9606596085217657,4803.0,False,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
325,0.0,1.0,0.8918346668266107,0.8514953852465978,0.43525053600791935,-0.4677944904569406,4978.0,False,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
326,0.0,0.0,-0.5376920872635015,-0.45753807052907597,0.5195419772082814,-0.6348563637577376,3510.0,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
327,0.0,0.0,-0.8057283536553975,-0.7596227141696161,1.4293356449255432,-1.15146878199798,3786.0,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0.0,1.0,-1.0737646200472937,-0.9610124765966428,-0.9550245770553787,-0.6889971406915738,2046.0,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
329,0.0,1.0,0.8918346668266107,0.9521902664601112,-0.20131273549196252,0.7959376434743807,5130.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
330,0.0,1.0,-1.3418008864391897,-1.1624022390236697,0.7288230527698883,-1.858698657082235,1712.0,False,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
